species_latin,recording_id,segment_index,start_s,duration_s,segment_path,spectrogram_path,visual_qc,qc_reason,reviewed_by,notes,auto_qc,auto_reason,auto_score,active_pixel_ratio,contrast_stddev,mean_luminance,audio_band_tag,audio_band_reason,dominant_freq_hz,low_band_ratio,mid_band_ratio,high_band_ratio,species_audio_median_hz,species_audio_mean_hz,species_audio_min_hz,species_audio_max_hz,species_audio_count,species_audio_status,species_audio_threshold_hz
Tettigonia viridissima,969765,6,18.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC969765_seg006_start018.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC969765_seg006_start018.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9117,0.0837,36.3937,110.5974,mixed,mixed_band,11045.5000,0.0006,0.7830,0.2164,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,969765,7,21.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC969765_seg007_start021.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC969765_seg007_start021.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8667,0.0793,34.9410,113.2120,mixed,mixed_band,10904.0000,0.0006,0.7331,0.2663,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,969765,8,24.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC969765_seg008_start024.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC969765_seg008_start024.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8396,0.0758,35.1569,113.2922,mixed,mixed_band,11058.0000,0.0006,0.7437,0.2557,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,969765,9,27.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC969765_seg009_start027.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC969765_seg009_start027.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8521,0.0778,34.5724,113.6638,mixed,mixed_band,10804.0000,0.0005,0.7438,0.2557,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,969765,10,30.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC969765_seg010_start030.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC969765_seg010_start030.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9029,0.0844,34.1255,113.3425,mixed,mixed_band,11059.5000,0.0005,0.7463,0.2532,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,969765,11,33.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC969765_seg011_start033.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC969765_seg011_start033.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1016,35.0098,110.1804,mixed,mixed_band,10544.5000,0.0006,0.7364,0.2630,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,969765,12,36.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC969765_seg012_start036.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC969765_seg012_start036.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1013,34.5361,111.3991,mixed,mixed_band,11051.5000,0.0005,0.7632,0.2363,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,969765,13,39.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC969765_seg013_start039.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC969765_seg013_start039.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8796,0.0815,34.1640,113.2658,mixed,mixed_band,11027.0000,0.0006,0.7870,0.2124,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,969765,14,42.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC969765_seg014_start042.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC969765_seg014_start042.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8818,0.0815,34.5098,112.9409,mixed,mixed_band,11025.0000,0.0005,0.7746,0.2249,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,969765,15,45.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC969765_seg015_start045.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC969765_seg015_start045.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1113,37.1647,106.3290,mixed,mixed_band,11049.0000,0.0006,0.7893,0.2102,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,969765,16,48.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC969765_seg016_start048.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC969765_seg016_start048.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8914,0.0820,35.3836,113.4791,mixed,mixed_band,11018.5000,0.0006,0.7743,0.2250,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9562,0.1025,19.3821,123.2267,mixed,mixed_band,8943.0000,0.0849,0.8953,0.0198,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg001_start003.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9889,0.1060,20.0581,122.3519,mixed,mixed_band,8837.5000,0.0882,0.8928,0.0190,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,2,6.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg002_start006.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg002_start006.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9874,0.1047,21.4802,121.5789,mixed,mixed_band,8658.5000,0.0762,0.8989,0.0248,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,3,9.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg003_start009.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg003_start009.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1195,24.1136,116.5131,mixed,mixed_band,8706.0000,0.0797,0.8960,0.0243,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,4,12.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg004_start012.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg004_start012.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9379,0.0979,22.3920,119.8776,mixed,mixed_band,8700.0000,0.0779,0.8982,0.0238,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,5,15.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg005_start015.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg005_start015.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1070,21.3956,121.0571,mixed,mixed_band,8513.5000,0.0702,0.9056,0.0242,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,6,18.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg006_start018.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg006_start018.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1243,17.0866,124.6864,mixed,mixed_band,8738.0000,0.0714,0.9056,0.0230,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,7,21.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg007_start021.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg007_start021.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1337,21.1292,118.9854,mixed,mixed_band,9140.0000,0.0601,0.9051,0.0348,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,8,24.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg008_start024.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg008_start024.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9944,0.1070,19.6505,125.9564,mixed,mixed_band,8598.5000,0.0789,0.8775,0.0436,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,9,27.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg009_start027.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg009_start027.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9257,0.0970,21.6236,124.8227,mixed,mixed_band,8366.5000,0.0884,0.8568,0.0548,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,10,30.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg010_start030.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg010_start030.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9352,0.0983,21.4507,124.5548,mixed,mixed_band,8528.0000,0.0701,0.8873,0.0425,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,11,33.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg011_start033.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg011_start033.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1101,19.3571,126.6949,mixed,mixed_band,8785.0000,0.1022,0.8456,0.0522,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,12,36.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg012_start036.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg012_start036.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9682,0.1030,20.6321,125.3718,mixed,mixed_band,8958.0000,0.0931,0.8627,0.0443,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,13,39.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg013_start039.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg013_start039.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1146,22.7890,119.9241,mixed,mixed_band,8651.0000,0.0623,0.8881,0.0496,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,14,42.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg014_start042.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg014_start042.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1178,18.4569,127.2086,mixed,mixed_band,8878.0000,0.1008,0.8454,0.0537,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,15,45.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg015_start045.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg015_start045.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1119,18.5879,126.6238,mixed,mixed_band,8648.0000,0.0938,0.8568,0.0494,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,16,48.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg016_start048.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg016_start048.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1183,20.7287,123.5644,mixed,mixed_band,8578.5000,0.0784,0.8646,0.0570,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,17,51.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg017_start051.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg017_start051.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9088,0.0971,18.8351,128.1360,mixed,mixed_band,8468.5000,0.0913,0.8538,0.0548,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,18,54.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg018_start054.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg018_start054.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8605,0.0895,20.9530,126.0175,mixed,mixed_band,8491.5000,0.1152,0.8256,0.0592,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,19,57.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg019_start057.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg019_start057.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9830,0.1035,22.3303,123.4154,mixed,mixed_band,8548.5000,0.0829,0.8494,0.0678,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,20,60.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg020_start060.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg020_start060.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9353,0.1004,18.7921,128.5918,mixed,mixed_band,8891.0000,0.1101,0.8259,0.0640,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,21,63.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg021_start063.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg021_start063.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9818,0.1065,18.3057,127.8441,mixed,mixed_band,8785.5000,0.1048,0.8394,0.0557,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
Tettigonia viridissima,907281,22,66.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/tettigonia-viridissima/XC907281_seg022_start066.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/tettigonia-viridissima/XC907281_seg022_start066.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9528,0.1029,18.3426,129.6531,mixed,mixed_band,8681.5000,0.0831,0.8687,0.0482,9704.7500,9674.5511,8281.0000,11996.5000,88,audible_list_keep,28000.0
